codmpio,yearly,amount_sum,amount_mean,donors_sum,donors_mean,FARC1,Presencia_FARC
50711,2019,34.12805,8.5320125,7,1.75,1,Con Presencia
52001,2019,363.2788825,60.54648041666666,57,9.5,NA,Sin Presencia
52019,2019,12,12,2,2,NA,Sin Presencia
52022,2019,7.5,7.5,4,4,NA,Sin Presencia
52036,2019,18,18,5,5,NA,Sin Presencia
52051,2019,10.5,10.5,2,2,NA,Sin Presencia
52079,2019,4.5,4.5,3,3,1,Con Presencia
52083,2019,1,1,1,1,NA,Sin Presencia
52110,2019,15.2,5.066666666666667,8,2.6666666666666665,NA,Sin Presencia
52203,2019,1.5,1.5,1,1,NA,Sin Presencia
52207,2019,8.1,4.05,3,1.5,NA,Sin Presencia
52210,2019,6.97,3.485,2,1,NA,Sin Presencia
52215,2019,0,0,0,0,NA,Sin Presencia
52224,2019,7.8,7.8,4,4,NA,Sin Presencia
52227,2019,4,4,2,2,NA,Sin Presencia
52233,2019,2.4,2.4,1,1,NA,Sin Presencia
52240,2019,9.5,9.5,1,1,NA,Sin Presencia
52250,2019,18.9,4.725,9,2.25,1,Con Presencia
52254,2019,13.6,6.8,3,1.5,NA,Sin Presencia
52256,2019,20.8,10.4,5,2.5,NA,Sin Presencia
52258,2019,0,0,0,0,NA,Sin Presencia
52260,2019,0,0,0,0,NA,Sin Presencia
52287,2019,0.5,0.5,1,1,NA,Sin Presencia
52317,2019,17.312937,5.770979,4,1.3333333333333333,NA,Sin Presencia
52320,2019,1.1,0.3666666666666667,3,1,NA,Sin Presencia
52323,2019,0,0,0,0,NA,Sin Presencia
52352,2019,0.4,0.4,2,2,NA,Sin Presencia
52354,2019,15,15,2,2,NA,Sin Presencia
52356,2019,67.7,16.925,27,6.75,NA,Sin Presencia
52378,2019,4,2,2,1,NA,Sin Presencia
52381,2019,1.2,1.2,1,1,NA,Sin Presencia
52385,2019,9.2,4.6,2,1,NA,Sin Presencia
52390,2019,0,0,0,0,NA,Sin Presencia
52399,2019,0.2,0.2,1,1,NA,Sin Presencia
52405,2019,17.1,17.1,4,4,1,Con Presencia
52411,2019,0.2,0.2,1,1,NA,Sin Presencia
52418,2019,19.4,9.7,7,3.5,NA,Sin Presencia
52427,2019,53.87,26.935,9,4.5,1,Con Presencia
52435,2019,6.6,1.65,5,1.25,1,Con Presencia
52473,2019,40,40,4,4,NA,Sin Presencia
52480,2019,1.2,1.2,2,2,NA,Sin Presencia
52490,2019,22.3,11.15,3,1.5,1,Con Presencia
52506,2019,11.1,5.55,4,2,NA,Sin Presencia
52520,2019,62.987,20.99566666666667,16,5.333333333333333,1,Con Presencia
52540,2019,1,1,1,1,1,Con Presencia
52560,2019,0.9,0.45,2,1,NA,Sin Presencia
52565,2019,21,21,2,2,NA,Sin Presencia
52573,2019,0.2,0.2,1,1,NA,Sin Presencia
52585,2019,1.84,1.84,3,3,NA,Sin Presencia
52612,2019,30.48,7.62,15,3.75,1,Con Presencia
52621,2019,102.5,34.166666666666664,18,6,1,Con Presencia
52678,2019,0.3,0.15,2,1,NA,Sin Presencia
52683,2019,10.1,5.05,2,1,NA,Sin Presencia
52685,2019,0.3,0.15,2,1,NA,Sin Presencia
52687,2019,0.6,0.3,2,1,NA,Sin Presencia
52693,2019,42.55,21.275,13,6.5,NA,Sin Presencia
52694,2019,0,0,0,0,NA,Sin Presencia
52696,2019,46.7,23.35,5,2.5,1,Con Presencia
52699,2019,12.6,12.6,4,4,NA,Sin Presencia
52720,2019,6,6,1,1,NA,Sin Presencia
52786,2019,21.799464,10.899732,2,1,NA,Sin Presencia
52788,2019,15,15,2,2,NA,Sin Presencia
52835,2019,603.831641,100.63860683333333,96,16,1,Con Presencia
52838,2019,30.1,10.033333333333333,6,2,NA,Sin Presencia
52885,2019,1.1,0.55,3,1.5,NA,Sin Presencia
54001,2019,362.771517,51.82450242857143,65,9.285714285714286,1,Con Presencia
54003,2019,25.5,8.5,3,1,1,Con Presencia
54051,2019,0,0,0,0,NA,Sin Presencia
54099,2019,2.65,2.65,2,2,NA,Sin Presencia
54109,2019,0,0,0,0,NA,Sin Presencia
54125,2019,22.8,22.8,2,2,NA,Sin Presencia
54128,2019,22.1,22.1,8,8,NA,Sin Presencia
54172,2019,33,16.5,4,2,NA,Sin Presencia
54174,2019,0.1,0.1,1,1,NA,Sin Presencia
54206,2019,5,5,2,2,1,Con Presencia
54223,2019,0,0,0,0,NA,Sin Presencia
54239,2019,0,0,0,0,NA,Sin Presencia
54245,2019,14.3,7.15,4,2,1,Con Presencia
54250,2019,11,5.5,2,1,1,Con Presencia
54261,2019,33.2,11.066666666666666,11,3.6666666666666665,1,Con Presencia
54313,2019,0,0,0,0,NA,Sin Presencia
54344,2019,0,0,0,0,NA,Sin Presencia
54347,2019,0,0,0,0,NA,Sin Presencia
54377,2019,7,7,1,1,NA,Sin Presencia
54385,2019,0,0,0,0,NA,Sin Presencia
54398,2019,0.2,0.2,1,1,NA,Sin Presencia
54405,2019,90.4,45.2,10,5,NA,Sin Presencia
54418,2019,0.2,0.2,1,1,NA,Sin Presencia
54480,2019,0.3,0.15,2,1,NA,Sin Presencia
54498,2019,43.8,10.95,12,3,1,Con Presencia
54518,2019,141.62822,47.209406666666666,16,5.333333333333333,NA,Sin Presencia
54520,2019,0,0,0,0,NA,Sin Presencia
54553,2019,20,20,2,2,NA,Sin Presencia
54599,2019,0,0,0,0,NA,Sin Presencia
54660,2019,15,15,2,2,NA,Sin Presencia
54670,2019,0.6,0.6,1,1,1,Con Presencia
54673,2019,6.5,3.25,2,1,NA,Sin Presencia
54680,2019,12,6,3,1.5,NA,Sin Presencia
54720,2019,9.75,9.75,2,2,1,Con Presencia
54743,2019,0.2,0.2,2,2,NA,Sin Presencia
54800,2019,35.15,17.575,5,2.5,1,Con Presencia
54810,2019,88.4,44.2,7,3.5,1,Con Presencia
54820,2019,15,15,3,3,NA,Sin Presencia
54871,2019,0,0,0,0,NA,Sin Presencia
54874,2019,84.5227422,21.13068555,10,2.5,NA,Sin Presencia
63001,2019,637.98511800000006,106.330853,152,25.333333333333332,NA,Sin Presencia
63111,2019,0,0,0,0,NA,Sin Presencia
63130,2019,34.305,8.57625,14,3.5,NA,Sin Presencia
63190,2019,21.32,5.33,8,2,NA,Sin Presencia
63212,2019,0,0,0,0,1,Con Presencia
63272,2019,20.965,5.24125,5,1.25,NA,Sin Presencia
63302,2019,10,10,1,1,NA,Sin Presencia
63401,2019,15.088,7.544,2,1,NA,Sin Presencia
63470,2019,14.792642,3.6981605,9,2.25,NA,Sin Presencia
63548,2019,2,2,2,2,NA,Sin Presencia
63594,2019,40.6,13.533333333333333,19,6.333333333333333,NA,Sin Presencia
63690,2019,0,0,0,0,NA,Sin Presencia
66001,2019,851.488494,121.64121342857143,143,20.428571428571427,NA,Sin Presencia
66045,2019,9.5,9.5,1,1,NA,Sin Presencia
66075,2019,3.15,1.05,3,1,NA,Sin Presencia
66088,2019,21.9,7.3,9,3,NA,Sin Presencia
66170,2019,356.22,89.055,42,10.5,NA,Sin Presencia
66318,2019,0,0,0,0,NA,Sin Presencia
66383,2019,8.4,8.4,2,2,NA,Sin Presencia
66400,2019,25.10197,5.020394,14,2.8,NA,Sin Presencia
66440,2019,0.6,0.3,2,1,NA,Sin Presencia
66456,2019,27,27,2,2,NA,Sin Presencia
66572,2019,35.8,17.9,9,4.5,NA,Sin Presencia
66594,2019,0.95,0.475,2,1,NA,Sin Presencia
66682,2019,109.472,18.24533333333333,15,2.5,NA,Sin Presencia
66687,2019,12.303416,6.151708,7,3.5,NA,Sin Presencia
68001,2019,1143.306988,163.3295697142857,95,13.571428571428571,NA,Sin Presencia
68013,2019,2.75,1.375,3,1.5,NA,Sin Presencia
68020,2019,1.5,1.5,2,2,NA,Sin Presencia
68051,2019,0,0,0,0,NA,Sin Presencia
68077,2019,8.536,4.268,9,4.5,NA,Sin Presencia
68079,2019,0.5,0.5,1,1,NA,Sin Presencia
68081,2019,310.192333,77.54808325,32,8,NA,Sin Presencia
68092,2019,0,0,0,0,NA,Sin Presencia
68101,2019,0,0,0,0,NA,Sin Presencia
68121,2019,1,1,1,1,NA,Sin Presencia
68132,2019,0,0,0,0,NA,Sin Presencia
68147,2019,2.66,2.66,6,6,NA,Sin Presencia
68152,2019,0,0,0,0,NA,Sin Presencia
68160,2019,1.2,0.6,2,1,NA,Sin Presencia
68162,2019,2,1,3,1.5,NA,Sin Presencia
68167,2019,0,0,0,0,NA,Sin Presencia
68169,2019,0,0,0,0,NA,Sin Presencia
68176,2019,0.6,0.3,2,1,NA,Sin Presencia
68179,2019,0,0,0,0,NA,Sin Presencia
68190,2019,97.129,32.376333333333335,20,6.666666666666667,NA,Sin Presencia
68207,2019,8.1,4.05,8,4,NA,Sin Presencia
68209,2019,0,0,0,0,NA,Sin Presencia
68211,2019,4.5,2.25,2,1,NA,Sin Presencia
68217,2019,0,0,0,0,NA,Sin Presencia
68229,2019,0.1,0.1,1,1,NA,Sin Presencia
68235,2019,11.5,5.75,2,1,NA,Sin Presencia
68245,2019,28.451147,14.2255735,5,2.5,NA,Sin Presencia
68250,2019,0.8,0.8,1,1,NA,Sin Presencia
68255,2019,0,0,0,0,NA,Sin Presencia
68264,2019,0.1,0.1,1,1,NA,Sin Presencia
68266,2019,0,0,0,0,NA,Sin Presencia
68271,2019,0,0,0,0,NA,Sin Presencia
68276,2019,779.64182,111.37740285714285,48,6.857142857142857,NA,Sin Presencia
68296,2019,0.3,0.15,3,1.5,NA,Sin Presencia
68298,2019,0.4,0.2,2,1,NA,Sin Presencia
68307,2019,317.3,158.65,4,2,NA,Sin Presencia
68318,2019,0.1,0.1,1,1,NA,Sin Presencia
68320,2019,33.7,33.7,13,13,NA,Sin Presencia
68322,2019,0,0,0,0,NA,Sin Presencia
68324,2019,0,0,0,0,NA,Sin Presencia
68327,2019,0.5,0.5,1,1,NA,Sin Presencia
68344,2019,0.25,0.25,1,1,NA,Sin Presencia
68368,2019,2.95,1.475,4,2,NA,Sin Presencia
68370,2019,0.1,0.1,1,1,NA,Sin Presencia
68377,2019,20.1,20.1,3,3,NA,Sin Presencia
68385,2019,3,3,1,1,NA,Sin Presencia
68397,2019,1.88076,1.88076,1,1,NA,Sin Presencia
68406,2019,2.05,1.025,2,1,NA,Sin Presencia
68418,2019,10.372704,10.372704,3,3,NA,Sin Presencia
68425,2019,4.665,2.3325,8,4,NA,Sin Presencia
68432,2019,0.07,0.07,1,1,NA,Sin Presencia
68444,2019,25.695,8.565,7,2.3333333333333335,NA,Sin Presencia
68464,2019,1.2,1.2,3,3,NA,Sin Presencia
68468,2019,0.4,0.2,2,1,NA,Sin Presencia
68498,2019,10.7,5.35,6,3,NA,Sin Presencia
68500,2019,46,23,13,6.5,NA,Sin Presencia
68502,2019,43.6,43.6,7,7,NA,Sin Presencia
68522,2019,0,0,0,0,NA,Sin Presencia
68524,2019,0,0,0,0,NA,Sin Presencia
68533,2019,12,12,6,6,NA,Sin Presencia
68547,2019,227.302702,56.8256755,36,9,NA,Sin Presencia
68549,2019,0,0,0,0,NA,Sin Presencia
68572,2019,0,0,0,0,NA,Sin Presencia
68573,2019,4.340444,0.8680888,13,2.6,NA,Sin Presencia
68575,2019,55.8,13.95,15,3.75,NA,Sin Presencia
68615,2019,84.95,28.316666666666666,14,4.666666666666667,NA,Sin Presencia
68655,2019,94.374,18.8748,42,8.4,NA,Sin Presencia
68669,2019,32.559,10.853,10,3.3333333333333335,NA,Sin Presencia
68673,2019,0,0,0,0,NA,Sin Presencia
68679,2019,123.510499,41.170166333333334,9,3,NA,Sin Presencia
68682,2019,0.1,0.1,1,1,NA,Sin Presencia
68684,2019,0.5,0.5,1,1,NA,Sin Presencia
68686,2019,0,0,0,0,NA,Sin Presencia
68689,2019,0,0,0,0,NA,Sin Presencia
68705,2019,1,1,2,2,NA,Sin Presencia
68720,2019,0.6,0.2,3,1,NA,Sin Presencia
68745,2019,7.675,2.5583333333333336,6,2,NA,Sin Presencia
68755,2019,36.73,12.243333333333334,21,7,NA,Sin Presencia
68770,2019,5.25,5.25,3,3,NA,Sin Presencia
68773,2019,0,0,0,0,NA,Sin Presencia
68780,2019,0,0,0,0,NA,Sin Presencia
68820,2019,0,0,0,0,NA,Sin Presencia
68855,2019,0.175,0.0875,2,1,NA,Sin Presencia
68861,2019,0,0,0,0,NA,Sin Presencia
68867,2019,3,3,1,1,NA,Sin Presencia
68872,2019,0,0,0,0,NA,Sin Presencia
68895,2019,0,0,0,0,NA,Sin Presencia
70001,2019,522.798832,104.5597664,33,6.6,NA,Sin Presencia
70110,2019,0.5,0.5,1,1,NA,Sin Presencia
70124,2019,70,35,5,2.5,NA,Sin Presencia
70204,2019,2.8,2.8,2,2,NA,Sin Presencia
70215,2019,149.506232,37.376558,21,5.25,NA,Sin Presencia
70221,2019,78.410603,19.60265075,14,3.5,NA,Sin Presencia
70230,2019,7.6,2.5333333333333337,3,1,NA,Sin Presencia
70233,2019,0,0,0,0,NA,Sin Presencia
70235,2019,38.1,19.05,9,4.5,NA,Sin Presencia
70265,2019,10.2,5.1,3,1.5,NA,Sin Presencia
70400,2019,14,14,3,3,NA,Sin Presencia
70418,2019,51.05,25.525,6,3,NA,Sin Presencia
70429,2019,58.7705,19.59016666666667,8,2.6666666666666665,NA,Sin Presencia
70473,2019,3,3,1,1,NA,Sin Presencia
70508,2019,0.25,0.125,2,1,NA,Sin Presencia
70523,2019,14.425,7.2125,6,3,NA,Sin Presencia
70670,2019,25.8,6.45,7,1.75,NA,Sin Presencia
70678,2019,62.8,15.7,9,2.25,NA,Sin Presencia
70702,2019,5.75,1.4375,4,1,NA,Sin Presencia
70708,2019,114.65,114.65,11,11,NA,Sin Presencia
70713,2019,45.2,22.6,4,2,NA,Sin Presencia
70717,2019,27.88,27.88,3,3,NA,Sin Presencia
70742,2019,36.1,18.05,4,2,NA,Sin Presencia
70771,2019,3,1.5,3,1.5,NA,Sin Presencia
70820,2019,26.677888,8.892629333333334,7,2.3333333333333335,NA,Sin Presencia
70823,2019,70.85,70.85,7,7,NA,Sin Presencia
73001,2019,732.515717,81.39063522222223,87,9.666666666666666,NA,Sin Presencia
73024,2019,1.5,0.75,2,1,NA,Sin Presencia
73026,2019,36.5,36.5,5,5,NA,Sin Presencia
73030,2019,0,0,0,0,NA,Sin Presencia
73043,2019,4.75,1.5833333333333333,4,1.3333333333333333,NA,Sin Presencia
73055,2019,4,2,3,1.5,NA,Sin Presencia
73067,2019,18,18,4,4,NA,Sin Presencia
73124,2019,2.18,1.09,2,1,NA,Sin Presencia
73148,2019,100.6,50.3,2,1,NA,Sin Presencia
73152,2019,73.549,36.7745,5,2.5,NA,Sin Presencia
73168,2019,173.5,57.833333333333336,18,6,NA,Sin Presencia
73200,2019,5.2,5.2,3,3,NA,Sin Presencia
73217,2019,41.2,13.733333333333334,9,3,NA,Sin Presencia
73226,2019,10.2,5.1,2,1,NA,Sin Presencia
73236,2019,6,6,3,3,1,Con Presencia
73268,2019,198.416361,39.683272200000005,63,12.6,NA,Sin Presencia
73270,2019,51.68,51.68,9,9,NA,Sin Presencia
73275,2019,51.2,17.066666666666666,7,2.3333333333333335,NA,Sin Presencia
73283,2019,33.8,11.266666666666666,10,3.3333333333333335,NA,Sin Presencia
73319,2019,110.41,18.401666666666667,19,3.1666666666666665,NA,Sin Presencia
73347,2019,20.55,6.85,8,2.6666666666666665,NA,Sin Presencia
73349,2019,8,2.6666666666666665,3,1,NA,Sin Presencia
73352,2019,110.2,55.1,29,14.5,NA,Sin Presencia
73408,2019,130.57227,32.6430675,13,3.25,NA,Sin Presencia
73411,2019,75.2,25.066666666666666,5,1.6666666666666667,NA,Sin Presencia
73443,2019,13.0523,4.350766666666667,15,5,NA,Sin Presencia
73449,2019,65.59,32.795,7,3.5,NA,Sin Presencia
73461,2019,11.239,5.6195,4,2,NA,Sin Presencia
73483,2019,9.5,4.75,4,2,NA,Sin Presencia
73504,2019,80.76,26.92,15,5,NA,Sin Presencia
73520,2019,10,10,1,1,NA,Sin Presencia
73547,2019,2.3,1.15,5,2.5,NA,Sin Presencia
73555,2019,2,1,2,1,1,Con Presencia
73563,2019,3.5,3.5,1,1,NA,Sin Presencia
73585,2019,36.52,18.26,9,4.5,NA,Sin Presencia
73616,2019,41,13.666666666666666,8,2.6666666666666665,NA,Sin Presencia
73622,2019,0.25,0.25,1,1,NA,Sin Presencia
73624,2019,7.975,3.9875,4,2,NA,Sin Presencia
73671,2019,27.5,13.75,6,3,NA,Sin Presencia
73675,2019,6,6,4,4,NA,Sin Presencia
73678,2019,0,0,0,0,NA,Sin Presencia
73686,2019,14.161071,7.0805355,5,2.5,NA,Sin Presencia
73770,2019,20.489195,6.8297316666666665,11,3.6666666666666665,NA,Sin Presencia
73854,2019,55.0553,55.0553,8,8,NA,Sin Presencia
73861,2019,11.637,5.8185,7,3.5,NA,Sin Presencia
73870,2019,43,21.5,5,2.5,NA,Sin Presencia
73873,2019,0.55,0.55,1,1,1,Con Presencia
76001,2019,2466.381404,411.0635673333333,209,34.833333333333336,NA,Sin Presencia
76020,2019,0,0,0,0,NA,Sin Presencia
76036,2019,3.663,3.663,1,1,NA,Sin Presencia
76041,2019,0,0,0,0,NA,Sin Presencia
76054,2019,0,0,0,0,NA,Sin Presencia
76100,2019,0,0,0,0,NA,Sin Presencia
76109,2019,442.99,73.83166666666668,25,4.166666666666667,NA,Sin Presencia
76111,2019,251.398,83.79933333333332,23,7.666666666666667,NA,Sin Presencia
76113,2019,2.1,0.7,5,1.6666666666666667,NA,Sin Presencia
76122,2019,1,1,1,1,NA,Sin Presencia
76126,2019,45.337208,11.334302,18,4.5,NA,Sin Presencia
76130,2019,216.0959,36.01598333333334,33,5.5,NA,Sin Presencia
76147,2019,107.679211,26.91980275,26,6.5,NA,Sin Presencia
76233,2019,25.90104,8.63368,10,3.3333333333333335,NA,Sin Presencia
76243,2019,10.428116,5.214058,3,1.5,1,Con Presencia
76246,2019,5.35,1.3375,6,1.5,NA,Sin Presencia
76248,2019,5.6,1.8666666666666667,4,1.3333333333333333,NA,Sin Presencia
76250,2019,3.75,1.875,4,2,NA,Sin Presencia
76275,2019,148.42,29.684,21,4.2,1,Con Presencia
76306,2019,0.45,0.45,2,2,NA,Sin Presencia
76318,2019,44.144,11.036,8,2,NA,Sin Presencia
76364,2019,330.992081,66.1984162,33,6.6,NA,Sin Presencia
76377,2019,0,0,0,0,NA,Sin Presencia
76400,2019,67.125,22.375,12,4,NA,Sin Presencia
76403,2019,18.2,9.1,6,3,NA,Sin Presencia
76497,2019,1.9,0.95,3,1.5,NA,Sin Presencia
76520,2019,404.890823,80.9781646,49,9.8,NA,Sin Presencia
76563,2019,176.58,44.145,34,8.5,1,Con Presencia
76606,2019,0,0,0,0,NA,Sin Presencia
76616,2019,6.4,1.28,6,1.2,NA,Sin Presencia
76622,2019,0,0,0,0,NA,Sin Presencia
76670,2019,10,5,10,5,1,Con Presencia
76736,2019,4.73,1.1825,8,2,NA,Sin Presencia
76823,2019,40.2,20.1,2,1,NA,Sin Presencia
76828,2019,2.5952,2.5952,2,2,NA,Sin Presencia
76834,2019,278.956,69.739,44,11,1,Con Presencia
76845,2019,0,0,0,0,NA,Sin Presencia
76863,2019,7.6,3.8,6,3,NA,Sin Presencia
76869,2019,0.3,0.3,2,2,NA,Sin Presencia
76890,2019,32.5,16.25,9,4.5,NA,Sin Presencia
76892,2019,239.022,47.8044,24,4.8,NA,Sin Presencia
76895,2019,10.8,3.6,3,1,NA,Sin Presencia
81001,2019,602.667192,86.09531314285715,88,12.571428571428571,1,Con Presencia
81065,2019,234.3435,58.585875,27,6.75,1,Con Presencia
81220,2019,36.3,12.1,8,2.6666666666666665,1,Con Presencia
81300,2019,53.616095,17.87203166666667,19,6.333333333333333,NA,Sin Presencia
81591,2019,13,6.5,9,4.5,NA,Sin Presencia
81736,2019,182.127348,60.709116,24,8,NA,Sin Presencia
81794,2019,35,35,3,3,1,Con Presencia
85001,2019,392.87834782,78.575669564,49,9.8,NA,Sin Presencia
85010,2019,15.8967,5.2989,7,2.3333333333333335,NA,Sin Presencia
85015,2019,24,24,3,3,NA,Sin Presencia
85125,2019,121.915,20.319166666666668,124,20.666666666666668,NA,Sin Presencia
85136,2019,6.5,6.5,3,3,NA,Sin Presencia
85139,2019,85.88223,28.62741,18,6,NA,Sin Presencia
85162,2019,42.758656,7.126442666666667,27,4.5,NA,Sin Presencia
85225,2019,67.45,16.8625,16,4,NA,Sin Presencia
85230,2019,2,2,2,2,NA,Sin Presencia
85250,2019,46.864,23.432,69,34.5,NA,Sin Presencia
85263,2019,14.2,4.733333333333333,5,1.6666666666666667,NA,Sin Presencia
85279,2019,25.85,12.925,7,3.5,NA,Sin Presencia
85300,2019,7.93,3.965,2,1,NA,Sin Presencia
85315,2019,38.4,19.2,11,5.5,NA,Sin Presencia
85325,2019,40.6,40.6,5,5,NA,Sin Presencia
85400,2019,32.15,32.15,13,13,1,Con Presencia
85410,2019,103.75,25.9375,20,5,NA,Sin Presencia
85430,2019,27.7,9.233333333333334,5,1.6666666666666667,NA,Sin Presencia
85440,2019,22,11,7,3.5,NA,Sin Presencia
86001,2019,132.650901,22.1084835,39,6.5,NA,Sin Presencia
86219,2019,1,0.5,2,1,NA,Sin Presencia
86320,2019,8.48,2.8266666666666667,4,1.3333333333333333,1,Con Presencia
86568,2019,383.895088,42.65500977777778,56,6.222222222222222,1,Con Presencia
86569,2019,19.054348,6.351449333333333,10,3.3333333333333335,NA,Sin Presencia
86571,2019,61.15,30.575,9,4.5,NA,Sin Presencia
86573,2019,10.45,3.4833333333333334,4,1.3333333333333333,NA,Sin Presencia
86749,2019,2.3,2.3,2,2,NA,Sin Presencia
86755,2019,9.5,2.375,6,1.5,NA,Sin Presencia
86757,2019,0.9,0.3,3,1,1,Con Presencia
86760,2019,0.65,0.21666666666666665,3,1,NA,Sin Presencia
86865,2019,84.822,28.274,14,4.666666666666667,1,Con Presencia
86885,2019,83.2,41.6,9,4.5,NA,Sin Presencia
88001,2019,0,0,0,0,NA,Sin Presencia
88564,2019,48.756100000000004,24.378050000000002,8,4,NA,Sin Presencia
91001,2019,108.97,21.794,9,1.8,NA,Sin Presencia
91263,2019,0,0,0,0,NA,Sin Presencia
91405,2019,0,0,0,0,NA,Sin Presencia
91407,2019,0,0,0,0,NA,Sin Presencia
91430,2019,0,0,0,0,NA,Sin Presencia
91460,2019,0,0,0,0,NA,Sin Presencia
91530,2019,0,0,0,0,NA,Sin Presencia
91536,2019,0,0,0,0,NA,Sin Presencia
91540,2019,0,0,0,0,NA,Sin Presencia
91669,2019,0,0,0,0,NA,Sin Presencia
91798,2019,0,0,0,0,NA,Sin Presencia
94001,2019,94.7292,23.6823,41,10.25,NA,Sin Presencia
94343,2019,0,0,0,0,NA,Sin Presencia
94883,2019,0,0,0,0,NA,Sin Presencia
94884,2019,0,0,0,0,NA,Sin Presencia
94885,2019,0,0,0,0,NA,Sin Presencia
94886,2019,0,0,0,0,NA,Sin Presencia
94887,2019,0,0,0,0,NA,Sin Presencia
94888,2019,0,0,0,0,NA,Sin Presencia
95001,2019,50.45,12.6125,11,2.75,1,Con Presencia
95015,2019,58.658047,29.3290235,13,6.5,NA,Sin Presencia
95025,2019,94.39,47.195,15,7.5,1,Con Presencia
95200,2019,1,1,1,1,1,Con Presencia
97001,2019,40.3,13.433333333333334,5,1.6666666666666667,NA,Sin Presencia
97161,2019,0.3,0.15,2,1,NA,Sin Presencia
97511,2019,0,0,0,0,NA,Sin Presencia
97666,2019,0.8,0.8,1,1,NA,Sin Presencia
97777,2019,0,0,0,0,NA,Sin Presencia
97889,2019,0,0,0,0,NA,Sin Presencia
99001,2019,18.5,6.166666666666667,8,2.6666666666666665,1,Con Presencia
99524,2019,46.9301,15.643366666666665,16,5.333333333333333,NA,Sin Presencia
99624,2019,15.4,7.7,8,4,NA,Sin Presencia
99773,2019,34.9,11.633333333333335,6,2,NA,Sin Presencia
